År;Läkemedel;Region;Kön;Ålder;Patienter/1000 invånare
2014;N06BA02 Dexamfetamin;Gotland;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Gotland;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Gotland;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Gotland;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Gotland;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Blekinge;Män;0-4;0
2014;N06BA02 Dexamfetamin;Blekinge;Män;5-9;0.23
2014;N06BA02 Dexamfetamin;Blekinge;Män;10-14;0
2014;N06BA02 Dexamfetamin;Blekinge;Män;15-19;0
2014;N06BA02 Dexamfetamin;Blekinge;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Blekinge;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Blekinge;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Blekinge;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Blekinge;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Blekinge;Båda könen;5-9;0.12
2014;N06BA02 Dexamfetamin;Blekinge;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Blekinge;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Skåne;Män;0-4;0
2014;N06BA02 Dexamfetamin;Skåne;Män;5-9;0
2014;N06BA02 Dexamfetamin;Skåne;Män;10-14;0
2014;N06BA02 Dexamfetamin;Skåne;Män;15-19;0
2014;N06BA02 Dexamfetamin;Skåne;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Skåne;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Skåne;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Skåne;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Skåne;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Skåne;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Skåne;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Skåne;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Halland;Män;0-4;0
2014;N06BA02 Dexamfetamin;Halland;Män;5-9;0
2014;N06BA02 Dexamfetamin;Halland;Män;10-14;0
2014;N06BA02 Dexamfetamin;Halland;Män;15-19;0.21
2014;N06BA02 Dexamfetamin;Halland;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Halland;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Halland;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Halland;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Halland;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Halland;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Halland;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Halland;Båda könen;15-19;0.11
2014;N06BA02 Dexamfetamin;Västra Götaland;Män;0-4;0
2014;N06BA02 Dexamfetamin;Västra Götaland;Män;5-9;0
2014;N06BA02 Dexamfetamin;Västra Götaland;Män;10-14;0.07
2014;N06BA02 Dexamfetamin;Västra Götaland;Män;15-19;0.09
2014;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;15-19;0.05
2014;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;10-14;0.04
2014;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;15-19;0.07
2014;N06BA02 Dexamfetamin;Värmland;Män;0-4;0
2014;N06BA02 Dexamfetamin;Värmland;Män;5-9;0
2014;N06BA02 Dexamfetamin;Värmland;Män;10-14;0
2014;N06BA02 Dexamfetamin;Värmland;Män;15-19;0
2014;N06BA02 Dexamfetamin;Värmland;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Värmland;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Värmland;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Värmland;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Värmland;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Värmland;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Värmland;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Värmland;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Örebro;Män;0-4;0
2014;N06BA02 Dexamfetamin;Örebro;Män;5-9;0
2014;N06BA02 Dexamfetamin;Örebro;Män;10-14;0
2014;N06BA02 Dexamfetamin;Örebro;Män;15-19;0
2014;N06BA02 Dexamfetamin;Örebro;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Örebro;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Örebro;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Örebro;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Örebro;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Örebro;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Örebro;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Örebro;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Västmanland;Män;0-4;0
2014;N06BA02 Dexamfetamin;Västmanland;Män;5-9;0
2014;N06BA02 Dexamfetamin;Västmanland;Män;10-14;0
2014;N06BA02 Dexamfetamin;Västmanland;Män;15-19;0
2014;N06BA02 Dexamfetamin;Västmanland;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Västmanland;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Västmanland;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Västmanland;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Västmanland;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Västmanland;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Västmanland;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Västmanland;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Dalarna;Män;0-4;0
2014;N06BA02 Dexamfetamin;Dalarna;Män;5-9;0
2014;N06BA02 Dexamfetamin;Dalarna;Män;10-14;0
2014;N06BA02 Dexamfetamin;Dalarna;Män;15-19;0.24
2014;N06BA02 Dexamfetamin;Dalarna;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Dalarna;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Dalarna;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Dalarna;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Dalarna;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Dalarna;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Dalarna;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Dalarna;Båda könen;15-19;0.13
2014;N06BA02 Dexamfetamin;Gävleborg;Män;0-4;0
2014;N06BA02 Dexamfetamin;Gävleborg;Män;5-9;0.13
2014;N06BA02 Dexamfetamin;Gävleborg;Män;10-14;0.13
2014;N06BA02 Dexamfetamin;Gävleborg;Män;15-19;0
2014;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Gävleborg;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Gävleborg;Båda könen;5-9;0.07
2014;N06BA02 Dexamfetamin;Gävleborg;Båda könen;10-14;0.07
2014;N06BA02 Dexamfetamin;Gävleborg;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Västernorrland;Män;0-4;0
2014;N06BA02 Dexamfetamin;Västernorrland;Män;5-9;0
2014;N06BA02 Dexamfetamin;Västernorrland;Män;10-14;0
2014;N06BA02 Dexamfetamin;Västernorrland;Män;15-19;0
2014;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;10-14;0.16
2014;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;15-19;0.15
2014;N06BA02 Dexamfetamin;Västernorrland;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Västernorrland;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Västernorrland;Båda könen;10-14;0.08
2014;N06BA02 Dexamfetamin;Västernorrland;Båda könen;15-19;0.07
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Män;0-4;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Män;5-9;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Män;10-14;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Män;15-19;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Jämtland Härjedalen;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Västerbotten;Män;0-4;0
2014;N06BA02 Dexamfetamin;Västerbotten;Män;5-9;0
2014;N06BA02 Dexamfetamin;Västerbotten;Män;10-14;0
2014;N06BA02 Dexamfetamin;Västerbotten;Män;15-19;0
2014;N06BA02 Dexamfetamin;Västerbotten;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Västerbotten;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Västerbotten;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Västerbotten;Kvinnor;15-19;0.14
2014;N06BA02 Dexamfetamin;Västerbotten;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Västerbotten;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Västerbotten;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Västerbotten;Båda könen;15-19;0.07
2014;N06BA02 Dexamfetamin;Norrbotten;Män;0-4;0
2014;N06BA02 Dexamfetamin;Norrbotten;Män;5-9;0
2014;N06BA02 Dexamfetamin;Norrbotten;Män;10-14;0
2014;N06BA02 Dexamfetamin;Norrbotten;Män;15-19;0
2014;N06BA02 Dexamfetamin;Norrbotten;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Norrbotten;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Norrbotten;Kvinnor;10-14;0
2014;N06BA02 Dexamfetamin;Norrbotten;Kvinnor;15-19;0
2014;N06BA02 Dexamfetamin;Norrbotten;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Norrbotten;Båda könen;5-9;0
2014;N06BA02 Dexamfetamin;Norrbotten;Båda könen;10-14;0
2014;N06BA02 Dexamfetamin;Norrbotten;Båda könen;15-19;0
2014;N06BA02 Dexamfetamin;Riket;Män;0-4;0
2014;N06BA02 Dexamfetamin;Riket;Män;5-9;0.02
2014;N06BA02 Dexamfetamin;Riket;Män;10-14;0.07
2014;N06BA02 Dexamfetamin;Riket;Män;15-19;0.05
2014;N06BA02 Dexamfetamin;Riket;Kvinnor;0-4;0
2014;N06BA02 Dexamfetamin;Riket;Kvinnor;5-9;0
2014;N06BA02 Dexamfetamin;Riket;Kvinnor;10-14;0.01
2014;N06BA02 Dexamfetamin;Riket;Kvinnor;15-19;0.05
2014;N06BA02 Dexamfetamin;Riket;Båda könen;0-4;0
2014;N06BA02 Dexamfetamin;Riket;Båda könen;5-9;0.01
2014;N06BA02 Dexamfetamin;Riket;Båda könen;10-14;0.04
2014;N06BA02 Dexamfetamin;Riket;Båda könen;15-19;0.05
2015;N06BA02 Dexamfetamin;Stockholm;Män;0-4;0
2015;N06BA02 Dexamfetamin;Stockholm;Män;5-9;0.06
2015;N06BA02 Dexamfetamin;Stockholm;Män;10-14;0.1
2015;N06BA02 Dexamfetamin;Stockholm;Män;15-19;0.24
2015;N06BA02 Dexamfetamin;Stockholm;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Stockholm;Kvinnor;5-9;0.01
2015;N06BA02 Dexamfetamin;Stockholm;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Stockholm;Kvinnor;15-19;0.27
2015;N06BA02 Dexamfetamin;Stockholm;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Stockholm;Båda könen;5-9;0.04
2015;N06BA02 Dexamfetamin;Stockholm;Båda könen;10-14;0.05
2015;N06BA02 Dexamfetamin;Stockholm;Båda könen;15-19;0.25
2015;N06BA02 Dexamfetamin;Uppsala;Män;0-4;0
2015;N06BA02 Dexamfetamin;Uppsala;Män;5-9;0.28
2015;N06BA02 Dexamfetamin;Uppsala;Män;10-14;1.03
2015;N06BA02 Dexamfetamin;Uppsala;Män;15-19;0.41
2015;N06BA02 Dexamfetamin;Uppsala;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Uppsala;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Uppsala;Kvinnor;10-14;0.33
2015;N06BA02 Dexamfetamin;Uppsala;Kvinnor;15-19;0.22
2015;N06BA02 Dexamfetamin;Uppsala;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Uppsala;Båda könen;5-9;0.15
2015;N06BA02 Dexamfetamin;Uppsala;Båda könen;10-14;0.69
2015;N06BA02 Dexamfetamin;Uppsala;Båda könen;15-19;0.32
2015;N06BA02 Dexamfetamin;Södermanland;Män;0-4;0
2015;N06BA02 Dexamfetamin;Södermanland;Män;5-9;0.12
2015;N06BA02 Dexamfetamin;Södermanland;Män;10-14;0.61
2015;N06BA02 Dexamfetamin;Södermanland;Män;15-19;0.12
2015;N06BA02 Dexamfetamin;Södermanland;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Södermanland;Kvinnor;5-9;0.12
2015;N06BA02 Dexamfetamin;Södermanland;Kvinnor;10-14;0.13
2015;N06BA02 Dexamfetamin;Södermanland;Kvinnor;15-19;0
2015;N06BA02 Dexamfetamin;Södermanland;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Södermanland;Båda könen;5-9;0.12
2015;N06BA02 Dexamfetamin;Södermanland;Båda könen;10-14;0.37
2015;N06BA02 Dexamfetamin;Södermanland;Båda könen;15-19;0.06
2015;N06BA02 Dexamfetamin;Östergötland;Män;0-4;0
2015;N06BA02 Dexamfetamin;Östergötland;Män;5-9;0.15
2015;N06BA02 Dexamfetamin;Östergötland;Män;10-14;0.33
2015;N06BA02 Dexamfetamin;Östergötland;Män;15-19;0.08
2015;N06BA02 Dexamfetamin;Östergötland;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Östergötland;Kvinnor;5-9;0.08
2015;N06BA02 Dexamfetamin;Östergötland;Kvinnor;10-14;0.17
2015;N06BA02 Dexamfetamin;Östergötland;Kvinnor;15-19;0.25
2015;N06BA02 Dexamfetamin;Östergötland;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Östergötland;Båda könen;5-9;0.12
2015;N06BA02 Dexamfetamin;Östergötland;Båda könen;10-14;0.25
2015;N06BA02 Dexamfetamin;Östergötland;Båda könen;15-19;0.16
2015;N06BA02 Dexamfetamin;Jönköping;Män;0-4;0
2015;N06BA02 Dexamfetamin;Jönköping;Män;5-9;0
2015;N06BA02 Dexamfetamin;Jönköping;Män;10-14;0
2015;N06BA02 Dexamfetamin;Jönköping;Män;15-19;0
2015;N06BA02 Dexamfetamin;Jönköping;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Jönköping;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Jönköping;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Jönköping;Kvinnor;15-19;0.1
2015;N06BA02 Dexamfetamin;Jönköping;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Jönköping;Båda könen;5-9;0
2015;N06BA02 Dexamfetamin;Jönköping;Båda könen;10-14;0
2015;N06BA02 Dexamfetamin;Jönköping;Båda könen;15-19;0.05
2015;N06BA02 Dexamfetamin;Kronoberg;Män;0-4;0
2015;N06BA02 Dexamfetamin;Kronoberg;Män;5-9;0
2015;N06BA02 Dexamfetamin;Kronoberg;Män;10-14;0.19
2015;N06BA02 Dexamfetamin;Kronoberg;Män;15-19;0.18
2015;N06BA02 Dexamfetamin;Kronoberg;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Kronoberg;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Kronoberg;Kvinnor;10-14;0.2
2015;N06BA02 Dexamfetamin;Kronoberg;Kvinnor;15-19;0
2015;N06BA02 Dexamfetamin;Kronoberg;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Kronoberg;Båda könen;5-9;0
2015;N06BA02 Dexamfetamin;Kronoberg;Båda könen;10-14;0.19
2015;N06BA02 Dexamfetamin;Kronoberg;Båda könen;15-19;0.09
2015;N06BA02 Dexamfetamin;Kalmar;Män;0-4;0
2015;N06BA02 Dexamfetamin;Kalmar;Män;5-9;0
2015;N06BA02 Dexamfetamin;Kalmar;Män;10-14;0.16
2015;N06BA02 Dexamfetamin;Kalmar;Män;15-19;0
2015;N06BA02 Dexamfetamin;Kalmar;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Kalmar;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Kalmar;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Kalmar;Kvinnor;15-19;0
2015;N06BA02 Dexamfetamin;Kalmar;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Kalmar;Båda könen;5-9;0
2015;N06BA02 Dexamfetamin;Kalmar;Båda könen;10-14;0.08
2015;N06BA02 Dexamfetamin;Kalmar;Båda könen;15-19;0
2015;N06BA02 Dexamfetamin;Gotland;Män;0-4;0
2015;N06BA02 Dexamfetamin;Gotland;Män;5-9;0
2015;N06BA02 Dexamfetamin;Gotland;Män;10-14;0
2015;N06BA02 Dexamfetamin;Gotland;Män;15-19;0
2015;N06BA02 Dexamfetamin;Gotland;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Gotland;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Gotland;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Gotland;Kvinnor;15-19;0
2015;N06BA02 Dexamfetamin;Gotland;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Gotland;Båda könen;5-9;0
2015;N06BA02 Dexamfetamin;Gotland;Båda könen;10-14;0
2015;N06BA02 Dexamfetamin;Gotland;Båda könen;15-19;0
2015;N06BA02 Dexamfetamin;Blekinge;Män;0-4;0
2015;N06BA02 Dexamfetamin;Blekinge;Män;5-9;0.22
2015;N06BA02 Dexamfetamin;Blekinge;Män;10-14;0.23
2015;N06BA02 Dexamfetamin;Blekinge;Män;15-19;0
2015;N06BA02 Dexamfetamin;Blekinge;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Blekinge;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Blekinge;Kvinnor;10-14;0.51
2015;N06BA02 Dexamfetamin;Blekinge;Kvinnor;15-19;0
2015;N06BA02 Dexamfetamin;Blekinge;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Blekinge;Båda könen;5-9;0.11
2015;N06BA02 Dexamfetamin;Blekinge;Båda könen;10-14;0.37
2015;N06BA02 Dexamfetamin;Blekinge;Båda könen;15-19;0
2015;N06BA02 Dexamfetamin;Skåne;Män;0-4;0
2015;N06BA02 Dexamfetamin;Skåne;Män;5-9;0.05
2015;N06BA02 Dexamfetamin;Skåne;Män;10-14;0.06
2015;N06BA02 Dexamfetamin;Skåne;Män;15-19;0.06
2015;N06BA02 Dexamfetamin;Skåne;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Skåne;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Skåne;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Skåne;Kvinnor;15-19;0.12
2015;N06BA02 Dexamfetamin;Skåne;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Skåne;Båda könen;5-9;0.03
2015;N06BA02 Dexamfetamin;Skåne;Båda könen;10-14;0.03
2015;N06BA02 Dexamfetamin;Skåne;Båda könen;15-19;0.09
2015;N06BA02 Dexamfetamin;Halland;Män;0-4;0.11
2015;N06BA02 Dexamfetamin;Halland;Män;5-9;0.1
2015;N06BA02 Dexamfetamin;Halland;Män;10-14;0.11
2015;N06BA02 Dexamfetamin;Halland;Män;15-19;0.33
2015;N06BA02 Dexamfetamin;Halland;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Halland;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Halland;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Halland;Kvinnor;15-19;0.12
2015;N06BA02 Dexamfetamin;Halland;Båda könen;0-4;0.05
2015;N06BA02 Dexamfetamin;Halland;Båda könen;5-9;0.05
2015;N06BA02 Dexamfetamin;Halland;Båda könen;10-14;0.06
2015;N06BA02 Dexamfetamin;Halland;Båda könen;15-19;0.23
2015;N06BA02 Dexamfetamin;Västra Götaland;Män;0-4;0
2015;N06BA02 Dexamfetamin;Västra Götaland;Män;5-9;0.14
2015;N06BA02 Dexamfetamin;Västra Götaland;Män;10-14;0.2
2015;N06BA02 Dexamfetamin;Västra Götaland;Män;15-19;0.07
2015;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;0-4;0.02
2015;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;10-14;0.05
2015;N06BA02 Dexamfetamin;Västra Götaland;Kvinnor;15-19;0.07
2015;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;0-4;0.01
2015;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;5-9;0.07
2015;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;10-14;0.13
2015;N06BA02 Dexamfetamin;Västra Götaland;Båda könen;15-19;0.07
2015;N06BA02 Dexamfetamin;Värmland;Män;0-4;0
2015;N06BA02 Dexamfetamin;Värmland;Män;5-9;0
2015;N06BA02 Dexamfetamin;Värmland;Män;10-14;0
2015;N06BA02 Dexamfetamin;Värmland;Män;15-19;0
2015;N06BA02 Dexamfetamin;Värmland;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Värmland;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Värmland;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Värmland;Kvinnor;15-19;0
2015;N06BA02 Dexamfetamin;Värmland;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Värmland;Båda könen;5-9;0
2015;N06BA02 Dexamfetamin;Värmland;Båda könen;10-14;0
2015;N06BA02 Dexamfetamin;Värmland;Båda könen;15-19;0
2015;N06BA02 Dexamfetamin;Örebro;Män;0-4;0
2015;N06BA02 Dexamfetamin;Örebro;Män;5-9;0
2015;N06BA02 Dexamfetamin;Örebro;Män;10-14;0
2015;N06BA02 Dexamfetamin;Örebro;Män;15-19;0
2015;N06BA02 Dexamfetamin;Örebro;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Örebro;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Örebro;Kvinnor;10-14;0.13
2015;N06BA02 Dexamfetamin;Örebro;Kvinnor;15-19;0.13
2015;N06BA02 Dexamfetamin;Örebro;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Örebro;Båda könen;5-9;0
2015;N06BA02 Dexamfetamin;Örebro;Båda könen;10-14;0.06
2015;N06BA02 Dexamfetamin;Örebro;Båda könen;15-19;0.06
2015;N06BA02 Dexamfetamin;Västmanland;Män;0-4;0
2015;N06BA02 Dexamfetamin;Västmanland;Män;5-9;0.26
2015;N06BA02 Dexamfetamin;Västmanland;Män;10-14;0.28
2015;N06BA02 Dexamfetamin;Västmanland;Män;15-19;0.13
2015;N06BA02 Dexamfetamin;Västmanland;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Västmanland;Kvinnor;5-9;0.28
2015;N06BA02 Dexamfetamin;Västmanland;Kvinnor;10-14;0.58
2015;N06BA02 Dexamfetamin;Västmanland;Kvinnor;15-19;0.14
2015;N06BA02 Dexamfetamin;Västmanland;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Västmanland;Båda könen;5-9;0.27
2015;N06BA02 Dexamfetamin;Västmanland;Båda könen;10-14;0.43
2015;N06BA02 Dexamfetamin;Västmanland;Båda könen;15-19;0.14
2015;N06BA02 Dexamfetamin;Dalarna;Män;0-4;0
2015;N06BA02 Dexamfetamin;Dalarna;Män;5-9;0
2015;N06BA02 Dexamfetamin;Dalarna;Män;10-14;0
2015;N06BA02 Dexamfetamin;Dalarna;Män;15-19;0.12
2015;N06BA02 Dexamfetamin;Dalarna;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Dalarna;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Dalarna;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Dalarna;Kvinnor;15-19;0.14
2015;N06BA02 Dexamfetamin;Dalarna;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Dalarna;Båda könen;5-9;0
2015;N06BA02 Dexamfetamin;Dalarna;Båda könen;10-14;0
2015;N06BA02 Dexamfetamin;Dalarna;Båda könen;15-19;0.13
2015;N06BA02 Dexamfetamin;Gävleborg;Män;0-4;0
2015;N06BA02 Dexamfetamin;Gävleborg;Män;5-9;0.39
2015;N06BA02 Dexamfetamin;Gävleborg;Män;10-14;0.77
2015;N06BA02 Dexamfetamin;Gävleborg;Män;15-19;0
2015;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;5-9;0.14
2015;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;10-14;0.14
2015;N06BA02 Dexamfetamin;Gävleborg;Kvinnor;15-19;0.14
2015;N06BA02 Dexamfetamin;Gävleborg;Båda könen;0-4;0
2015;N06BA02 Dexamfetamin;Gävleborg;Båda könen;5-9;0.27
2015;N06BA02 Dexamfetamin;Gävleborg;Båda könen;10-14;0.47
2015;N06BA02 Dexamfetamin;Gävleborg;Båda könen;15-19;0.07
2015;N06BA02 Dexamfetamin;Västernorrland;Män;0-4;0
2015;N06BA02 Dexamfetamin;Västernorrland;Män;5-9;0
2015;N06BA02 Dexamfetamin;Västernorrland;Män;10-14;0
2015;N06BA02 Dexamfetamin;Västernorrland;Män;15-19;0
2015;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;0-4;0
2015;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;5-9;0
2015;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;10-14;0
2015;N06BA02 Dexamfetamin;Västernorrland;Kvinnor;15-19;0.16
2015;N06BA02 Dexamfetamin;Västernorrland;Båda könen;0-4;0
